-0.34585,-0.35919,-0.60934,0.29115,-0.37927,0.042042,0.048009,-0.075739,-0.48495,0.2373,-0.076585,-0.011067,0.093502,-0.16922,-0.092314,-0.23834,-0.31078,-0.050033,-0.74051,-0.39081,-0.64717,0.027329,0.12012,-0.0091202,-0.27592,-0.00071633,-0.12081,-0.5501,-0.23797,-0.4939,-0.40243,-0.63498,-0.64596,0.18029,-0.58413,-0.56845,-0.52265,-0.41268,0.33747,-0.26518,-0.11986,-0.5592,-0.52845,-0.69044,-0.59561,-0.66658,-0.52747,-0.8365,-0.0058574,0.13125,0.7931,0.14868,0.17203,0.16403,-0.070945,0.10156,-0.20778,0.39957,-0.28317,-0.61824,-0.40896,-0.55219,-0.75357,-0.81918,-0.89927,0.4087,-0.53935,0.36709,0.33333,-0.67274,-1,-0.51157
-0.28288,-0.58921,-0.66989,0.19924,-0.31515,-0.18095,0.072474,0.022264,-0.55025,0.054663,0.65995,0.12699,-0.55669,-0.45333,-0.22133,-0.15476,-0.47822,-0.48872,-0.77318,-0.53332,-0.58111,-0.070666,0.04353,-0.2486,-0.19271,-0.13474,0.016594,-0.24907,-0.16922,-0.43908,-0.31268,-0.47919,-0.78144,-0.76085,-0.70682,-0.63546,-0.58902,-0.22271,0.13229,-0.36762,-0.36603,-0.65193,-0.64873,-0.7293,-0.63968,-0.67256,-0.48896,-0.81455,-0.2887,-0.41496,0.7992,0.047151,-0.52671,0.14584,-0.21502,-0.42188,-0.14688,-0.176,-0.23346,-0.52666,-0.48498,-0.76366,-0.77678,-0.8246,-0.59393,0.21739,-0.39432,0.18143,0.33333,-0.3625,-0.35772,-0.2158
0.10646,-0.066915,-0.47397,0.2088,-0.55232,0.28786,-0.25319,0.14787,-0.24479,0.099353,0.40826,0.053321,0.63003,0.12471,-0.24055,-0.093434,-0.069079,0.17896,-0.7037,-0.53843,-0.70509,-0.16568,-0.3905,-0.30521,-0.20528,-0.34485,-0.61921,-0.64977,-0.44344,-0.66615,-0.41557,-0.63928,-0.34782,-0.48647,-0.79934,-0.7423,-0.59151,-0.76942,-0.79818,-0.48755,-0.64952,-0.80104,-0.89998,-0.95081,-0.91747,-0.9597,-0.90595,-0.95363,-0.36108,-0.76216,0.78439,-0.15882,-0.58488,-0.74706,-0.80085,-0.81666,-0.82874,-0.73405,-0.87447,-0.87329,-0.87425,-0.9683,-0.94164,-0.90759,0.47733,0.18261,0.55216,0.14768,0.33333,0.37432,0.57432,0.57374
-0.76474,-0.92284,-0.6084,0.14141,0.24093,0.024451,0.20641,0.54673,0.57657,0.062634,0.40628,-0.58967,0.28614,0.072085,-0.22866,-0.3645,-0.83036,-0.80504,-0.66046,-0.40696,-0.037292,-0.046117,-0.5102,-0.21423,-0.41329,0.028009,-0.10644,-0.37645,-0.125,-0.40219,-0.36228,-0.37228,-0.72381,-0.5895,-0.74932,-0.47355,-0.28004,-0.47541,-0.40834,0.28571,-0.45005,-0.54676,-0.60862,-0.70186,-0.67197,-0.71216,-0.66463,-0.76412,-0.22719,-0.40273,0.7214,-0.089491,-0.063064,0.25846,-0.43279,-0.059305,-0.24264,-0.12506,-0.062573,-0.3977,-0.018453,-0.6449,-0.70157,-0.32858,-0.97776,0.73913,-0.98383,0.68776,0.33333,-0.9283,-0.87626,-0.8095
-0.50129,-0.76859,-0.69921,0.20914,-0.2095,-0.31599,0.070988,-0.021821,-0.025619,0.14558,0.45485,0.064971,0.83179,0.36795,-0.484,-0.21569,-0.44521,-0.55726,-0.76777,-0.58728,-0.51891,-0.137,-0.23511,-0.21149,-0.11967,0.11348,-0.50684,-0.66955,-0.46899,-0.48658,-0.31215,-0.48127,-0.83678,-0.80091,-0.56452,-0.75899,-0.52029,-0.31373,-0.15998,-0.26769,-0.33238,-0.63446,-0.78356,-0.78306,-0.53646,-0.74621,-0.62364,-0.71667,-0.26931,-0.51138,0.73621,0.00097874,-0.26803,0.00033489,0.04798,0.19828,0.4622,0.3403,-0.62623,-0.5337,-0.55609,-0.53727,-0.68625,-0.51527,-0.90773,-0.043478,-0.93653,-0.07173,0.33333,-0.78492,-0.81142,-0.78816
-0.23123,0.3706,-0.40064,0.105,-0.67328,0.49865,-0.076916,0.31475,0.10994,0.14646,0.28868,0.001825,0.24666,0.15308,-0.26043,-0.080973,0.26821,0.69743,-0.50845,-0.18086,-0.49635,0.23072,-0.49661,-0.48648,-0.63988,-0.073543,-0.90956,-0.65651,-0.48864,-0.51244,-0.62143,-0.73596,-0.99296,-0.42768,-0.81825,-0.79798,-0.83454,-0.5949,-0.95007,-0.86211,-0.97119,-0.84683,-0.9407,-0.91588,-0.98412,-0.97714,-0.99983,-0.9559,-0.77775,-0.87041,0.63229,-0.2692,-0.84743,-0.74148,-0.82045,-0.80968,-0.88763,-0.74565,-0.90116,-0.87162,-0.90879,-0.96602,-0.98993,-0.88799,0.49491,0.14783,0.48978,0.11392,0.33333,0.43219,0.46093,0.52986
-0.71534,-0.89135,-0.85733,0.34708,0.36745,-0.53183,0.071116,-0.045366,0.53809,0.32211,0.51285,0.17276,-0.33847,0.0020154,-0.67777,0.11954,-0.87172,-0.84847,-0.89388,-0.79917,-0.56687,-0.57599,-0.61752,-0.56167,-0.50211,-0.0623,-0.26704,-0.46083,-0.34617,-0.35333,-0.38176,-0.62413,-0.88235,-0.66098,-0.69085,-0.73999,-0.21898,-0.58894,-0.52296,-0.39508,-0.62146,-0.5988,-0.62515,-0.73642,-0.5733,-0.65477,-0.6087,-0.85355,-0.2775,-0.46512,0.8431,-0.059511,-0.064956,-0.22955,-0.45696,-0.58235,-0.39177,-0.21755,-0.44382,-0.66535,-0.5632,-0.57806,-0.75446,-0.74068,-0.6852,0.56522,-0.74972,0.51899,0.33333,-0.42495,-0.80285,-0.31945
-0.31336,-0.35721,-0.47022,0.27798,-0.46198,-0.15839,0.17872,0.0076047,-0.24385,-0.0096179,0.22346,-0.37579,-0.36458,0.12718,-0.337,0.030956,-0.26853,0.042418,-0.45496,-0.24353,-0.30581,-0.30208,-0.04495,-0.24433,0.0074273,0.58608,0.15457,-0.30437,-0.2642,-0.18151,-0.094206,-0.3903,-0.8762,-0.63515,-0.79793,-0.64839,-0.63972,-0.50897,-0.63624,-0.49074,-0.6569,-0.57273,-0.69035,-0.73166,-0.64048,-0.80083,-0.7525,-0.80152,-0.52527,-0.36753,0.61146,-0.35882,-0.15488,-0.40466,-0.65465,-0.54342,-0.36679,0.46374,-0.18443,-0.46959,-0.61494,-0.76561,-0.7026,-0.79635,-0.25124,0.53043,0.14988,0.48523,0.33333,0.66415,-0.88568,0.5637
-0.33238,-0.53552,-0.45979,0.39732,-0.1546,0.12764,-0.0041253,-0.020878,-0.18806,0.26702,-0.014057,-0.3387,-0.33436,-0.4226,-0.36821,-0.11692,-0.02012,0.092651,-0.68724,-0.38887,-0.023138,-0.12711,0.19191,0.22324,0.032104,0.57438,0.52861,-0.097396,0.47928,0.3461,0.3374,-0.27181,-0.57834,-0.52539,-0.52765,-0.65915,-0.48206,-0.59774,-0.5009,-0.33746,-0.52576,-0.48008,-0.69114,-0.71081,-0.35983,-0.34751,-0.69255,-0.7979,0.61929,-0.3598,0.76191,-0.22794,-0.1178,-0.20271,-0.22646,-0.0081926,-0.30539,-0.26257,-0.50148,-0.67766,-0.2409,-0.37778,-0.72768,-0.7768,-0.88347,0.58261,-0.92203,0.53586,0.33333,-0.79263,-0.62647,-0.56192
-0.78116,-0.98166,-0.74722,0.089318,0.11316,0.29859,0.011719,0.27418,-0.3606,0.37054,0.75253,-0.35973,0.87666,0.50444,-0.55101,-0.2045,-0.89756,-0.90283,-0.80967,-0.71077,-0.49771,-0.66032,-0.68881,-0.6391,-0.68316,-0.074221,-0.35474,-0.68444,-0.37603,-0.49194,-0.46846,-0.57494,-0.92055,-0.84511,-0.77386,-0.61416,-0.43262,-0.76716,-0.3947,-0.1535,-0.6489,-0.09162,-0.74371,-0.75426,-0.41864,-0.62949,-0.70838,-0.8346,-0.23464,-0.37701,0.80913,0.052389,-0.25241,-0.4705,-0.4524,-0.48573,-0.42099,-0.023708,-0.33371,-0.77451,-0.58192,-0.66543,-0.71527,-0.78656,-0.90796,-0.0086957,-0.91438,-0.037975,0.33333,-0.69737,-0.79571,-0.66109
-0.12921,-0.4441,-0.7083,0.73169,-0.44394,-0.22443,-0.22726,-0.1737,-0.3959,0.07406,0.0044585,-0.14907,0.5617,-0.27687,-0.28206,-0.34849,-0.47549,-0.42577,-0.87462,-0.66543,-0.58387,-0.47298,-0.13328,-0.054581,-0.14259,0.012089,-0.08971,-0.41936,0.031899,-0.35896,-0.19703,-0.4539,-0.81296,-0.6944,-0.67183,-0.92228,-0.73627,-0.52992,-0.33596,-0.12639,-0.58918,-0.51874,-0.71402,-0.81137,-0.53154,-0.84352,-0.77064,-0.85713,-0.38822,-0.45029,0.8222,-0.14384,-0.43871,-0.42574,-0.43405,-0.31083,-0.065388,-0.18387,-0.52992,-0.6755,-0.44001,-0.86011,-0.73751,-0.77367,-0.67176,0.56522,-0.52719,0.51899,0.33333,-0.36475,-0.78248,-0.18977
-0.48341,-0.58123,-0.78294,0.79263,-0.36624,-0.33322,0.11877,-0.092805,-0.20086,0.0042932,0.19967,-0.31241,0.082669,-0.0026342,-0.41195,-0.29365,-0.62066,-0.43231,-0.83497,-0.9052,-0.67132,-0.5806,-0.6382,-0.59935,-0.69783,-0.54922,-0.56766,-0.81455,-0.55735,-0.65389,-0.72396,-0.7638,-0.77961,-0.65679,-0.69414,-0.86306,-0.72131,-0.79758,-0.34266,-0.59908,-0.69921,-0.77501,-0.69889,-0.9152,-0.76825,-0.79132,-0.83091,-0.91022,-0.25187,-0.22744,0.83587,-0.20956,-0.45135,-0.63447,-0.50543,-0.52501,-0.69654,-0.37191,-0.53604,-0.89236,-0.57533,-0.80763,-0.94207,-0.8842,-0.78513,0.16522,-0.75997,0.1308,0.33333,-0.10988,-0.65043,-0.34958
-0.14721,-0.50424,-0.78725,0.38867,-0.42111,-0.29246,0.18837,-0.17352,-0.057399,0.22799,0.10653,-0.28692,-0.21564,-0.21615,-0.17538,0.025672,-0.55041,-0.61665,-0.87511,-0.30819,-0.67137,0.064387,-0.828,-0.51337,-0.67666,-0.38125,-0.58022,-0.73135,-0.44932,-0.46251,-0.3378,-0.36931,-0.80055,-0.73496,-0.78995,-0.43445,-0.59378,-0.28103,-0.69221,-0.50516,-0.56757,-0.65578,-0.72959,-0.84438,-0.78733,-0.556,-0.77294,-0.70448,-0.50111,-0.5303,0.84877,-0.30898,-0.65364,0.13077,-0.70309,-0.53726,-0.58845,-0.10445,-0.77008,-0.76031,-0.7117,-0.77231,-0.68878,-0.42905,-0.97977,0.11304,-0.77992,0.080169,0.33333,-0.88194,-0.65447,-0.69626
0.17284,-0.2593,-0.38571,0.2173,-0.45519,0.008599,0.020972,0.18562,-0.50076,0.48231,0.024161,-0.27928,-0.090403,-0.19418,-0.1239,-0.2364,0.274,0.030423,-0.59673,-0.32062,-0.074103,0.58788,0.554,0.30153,1,0.76382,0.44891,-0.2971,0.083984,-0.10789,0.0052865,-0.46366,-0.13587,-0.1359,-0.54526,-0.60665,-0.55213,-0.44697,-0.34465,-0.018606,-0.27543,-0.5659,-0.76397,-0.85778,-0.71042,-0.81752,-0.81077,-0.89953,0.75836,-0.36933,0.68516,-0.20099,-0.14986,0.015228,-0.11503,0.076865,-0.060754,0.18357,-0.14939,-0.61328,-0.55239,-0.55979,-0.74991,-0.80102,-0.98924,0.56522,-0.84659,0.51899,0.33333,-0.97794,-0.90856,-0.72815
-0.32929,-0.20513,-0.63541,0.49284,-0.6622,0.01481,-0.21061,0.32442,-0.42743,-0.24002,0.041238,0.048112,-0.36588,0.070809,-0.26031,-0.37001,-0.37419,0.22294,-0.77334,-0.54352,-0.46748,-0.40917,0.21428,0.087103,-0.27429,0.1248,0.52225,-0.255,0.18224,-0.17994,-0.013712,-0.43012,-0.76289,-0.37284,-0.61007,-0.83628,-0.69306,-0.8805,-0.64345,-0.328,-0.64718,-0.73617,-0.75394,-0.75358,-0.74839,-0.81994,-0.80964,-0.87023,-0.34059,-0.42967,0.77873,-0.2356,-0.52805,-0.55548,-0.1319,-0.089044,-0.41783,-0.11283,0.0095503,-0.50179,-0.45441,-0.70595,-0.75081,-0.78675,-0.96315,0.56522,-0.94084,0.51899,0.33333,-0.82339,-0.88955,-0.80246
-0.58095,-0.26166,-0.70769,0.34337,-0.66914,0.57051,0.16504,0.21243,-0.29485,0.13533,-0.0061274,-0.019748,0.54234,0.13667,-0.22839,-0.20161,-0.59111,0.37441,-0.85051,-0.51924,-0.36176,-0.18438,0.042506,-0.39782,-0.20593,-0.0062734,-0.14058,-0.19727,-0.11475,-0.18147,-0.26791,-0.52845,-0.77974,0.21358,-0.64154,-0.62575,-0.65079,-0.48009,-0.12636,-0.52602,-0.58619,-0.56352,-0.76626,-0.72398,-0.66802,-0.7284,-0.7795,-0.8826,-0.29542,-0.078789,0.81122,-0.2484,-0.17476,0.043366,0.082287,-0.30524,-0.010216,-0.13198,-0.36185,-0.67564,-0.53373,-0.62132,-0.86733,-0.87467,-0.71707,0.56522,-0.54395,0.51899,0.33333,-0.20355,-0.93874,-0.18038
-0.68529,-0.6251,-0.52402,0.048868,-0.18773,0.40208,0.11138,-0.089321,-0.28034,0.10448,0.017059,-0.21707,-0.06921,-0.23201,-0.0042519,0.16727,-0.51913,0.04189,-0.62796,-0.24966,-0.10127,-0.11187,0.14372,-0.3067,-0.15817,0.3664,-0.064464,-0.48698,-0.18346,-0.2461,-0.21798,-0.65005,-0.76622,-0.2127,-0.7869,-0.54793,-0.32511,-0.55171,0.019125,-0.020268,-0.43741,-0.42446,-0.6093,-0.71777,-0.449,-0.56721,-0.58994,-0.83461,-0.13659,0.12296,0.66931,-0.11271,-0.4434,-0.43493,-0.04594,-0.28964,-0.09199,0.11688,-0.26575,-0.6883,-0.58053,-0.61946,-0.69538,-0.82697,-0.65308,0.4087,-1,0.36709,0.33333,-0.26812,-0.95718,-0.15638
-0.47191,-0.01228,1,-0.095361,0.083163,-0.040925,-0.45268,0.17305,-0.25353,-0.095723,0.080867,-0.27863,0.10504,-0.10923,-0.26655,-0.12227,-0.21259,0.62456,1,1,1,1,0.22322,-0.26315,-0.29752,0.070085,-0.62229,-0.85748,-0.77625,-0.89879,-0.71742,-0.80574,-0.71384,-0.10578,0.82353,-0.0011798,-0.32073,-0.31391,-0.31464,-0.7298,-0.65703,-0.78857,-0.8659,-0.84614,-0.82926,-0.86867,-0.89886,-0.93593,0.018123,-0.57395,0.12458,0.15333,-0.15726,0.22437,0.0088567,-0.53572,-0.30047,-0.29694,-0.71342,-0.85823,-0.90193,-0.87026,-0.93945,-0.86527,-0.18406,0.16522,0.81836,0.1308,0.33333,0.407,0.80498,0.6859
-0.15306,0.22581,0.2756,-0.32503,-0.21642,0.58739,-0.31068,0.45594,-0.12619,0.53088,0.22074,0.078155,0.4344,0.12912,-0.26956,-0.0097916,0.75047,0.75788,0.054339,0.40486,0.24229,0.30824,-0.057229,-0.34857,-0.54738,-0.52198,-0.54616,-0.77711,-0.62752,-0.44907,-0.51324,-0.65451,-0.57504,-0.070453,-0.57379,-0.44639,-0.60955,-0.78241,-0.88828,-0.80641,-0.78021,-0.78887,-0.88931,-0.94015,-0.92993,-0.92339,-0.86005,-0.9215,0.40291,-0.80406,0.33461,-0.14067,-0.11635,-0.045933,-0.84303,-0.58938,-0.6935,-0.53284,-0.72269,-0.86617,-0.75265,-0.69166,-0.81113,-0.87385,0.20323,0.11304,0.27249,0.080169,0.33333,0.51952,0.3215,0.50892
-0.41574,-0.62828,-0.5875,0.13017,0.041816,-0.15511,-0.28206,0.12448,-0.32986,-0.16872,-0.033732,-0.21607,-0.055917,0.015132,-0.42584,-0.042633,-0.31614,-0.16867,-0.73527,-0.33781,-0.28298,0.033918,0.20481,0.3846,0.62336,0.67017,0.10386,-0.27079,-0.065316,-0.10271,-0.14782,-0.49504,-0.74,-0.5272,-0.54655,-0.59998,-0.63437,-0.3573,-0.36606,-0.034459,-0.13069,-0.54927,-0.65907,-0.74903,-0.76438,-0.67098,-0.64206,-0.80108,0.28925,-0.10851,0.82359,-0.027798,-0.30894,-0.14541,-0.19726,-0.21749,0.45904,-0.21769,-0.49242,-0.63245,-0.57789,-0.59335,-0.73157,-0.81174,-0.96898,0.078261,-0.69871,0.046414,0.33333,-0.9395,-0.47545,-0.68527
-0.28012,-0.57022,-0.76267,0.093094,-0.46409,0.040021,-0.027187,-0.1864,0.017868,-0.26886,0.13313,-0.16568,-0.021811,0.68027,-0.25486,-0.13831,-0.55872,-0.518,-0.89086,-0.57885,-0.75897,-0.24867,-0.77247,-0.52884,-0.69223,0.011185,0.1702,-0.29278,0.92634,0.93126,0.9074,0.20287,-0.6993,-0.52546,-0.83551,-0.60421,-0.75669,-0.39169,-0.7524,-0.4921,-0.63662,-0.48844,-0.42471,-0.60262,-0.22566,0.072444,-0.13946,-0.7065,-0.46736,-0.42968,0.84197,0.069516,-0.66559,-0.072146,-0.72744,-0.58737,-0.60167,-0.019998,-0.165,0.22308,1,0.93202,-0.11537,0.010977,-0.84823,0.63478,-0.75625,0.5865,0.33333,-0.84391,-0.37396,-0.26654
-0.40723,-0.74438,-0.98134,0.27176,-0.072262,0.37754,-0.36609,-0.12276,-0.12139,-0.35815,0.25572,-0.77482,-0.13882,-0.00081132,-0.39725,-0.19296,-0.84529,-0.75705,-0.95538,-0.97371,-0.85997,-0.83097,-0.92757,-0.73589,-0.75127,-0.63241,-0.44726,-0.62791,-0.50177,-0.625,-0.55866,-0.67603,-0.90088,-0.64706,-0.78138,-0.89408,-0.56114,-0.50839,-0.67901,-0.284,-0.56488,-0.51737,-0.51786,-0.68036,-0.70936,-0.77965,-0.79858,-0.81907,-0.35995,-0.49143,0.89337,0.10798,-0.5624,-0.54805,-0.77756,-0.66258,-0.56408,-0.41526,-0.56926,-0.72646,-0.57386,-0.70776,-0.83562,-0.81673,-0.96019,0.4087,-0.98615,0.36709,0.33333,-0.67959,-0.66559,-0.59063
-0.33837,-0.56806,-0.636,0.63185,-0.45254,-0.31745,-0.34298,0.1944,-0.063871,-0.086144,0.076533,-0.031806,0.29998,-0.44563,-0.27931,-0.14466,-0.44977,-0.34786,-0.82586,-0.55982,-0.62739,-0.46825,-0.1946,-0.20583,-0.45855,-0.10402,-0.13824,-0.51636,-0.27118,-0.55843,-0.38902,-0.59733,-0.77163,-0.74028,-0.80827,-0.91434,-0.80897,-0.76249,-0.74552,-0.55624,-0.64876,-0.77147,-0.8077,-0.90214,-0.66034,-0.88871,-0.8581,-0.91904,-0.3858,-0.40998,0.80085,-0.27856,-0.83976,-0.79168,-0.59048,-0.64334,-0.61521,-0.38038,-0.70319,-0.73599,-0.3463,-0.86107,-0.86248,-0.87997,-0.6261,-0.06087,-0.97164,-0.088608,0.33333,-0.47272,-0.97219,-0.7012
